,CARDIO-VASCULAR_DISORDER_EVENT,DEATH_EVENT,HYPERGLYCEMIA_EVENT,HYPOGLYCEMIA_EVENT,INFECTION_EVENT,KIDNEY_COMPLICATION_EVENT,SEVERE_HYPERGLYCEMIA_EVENT,SEVERE_HYPOGLYCEMIA_EVENT
ALANINE-AMINOTRANSFERASE_MEASURE__std__missing,-0.0032945601,0.019906918,-0.02105449,-0.027177237,-0.0035472105,-0.010880945,-0.0052488414,-0.003109691
ALBUMIN_SERUM_MEASURE__std__missing,0.045024205,-0.046323154,-0.027026383,-0.04868839,-0.008178049,-0.03951546,-0.015335717,-0.092314646
ANTIBIOTIC_IV_BITZUA__std__missing,0.04328597,0.1029713,0.057976324,-0.06064654,-0.06346105,-0.060131457,0.05063258,-0.020580808
ANTIBIOTIC_PO_BITZUA__std__missing,-0.052374743,0.014557813,-0.01652871,-0.006355996,0.008899468,-0.08436519,0.025158074,0.016333625
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__std__missing,0.035754748,-0.019678874,-0.026467003,-0.06903148,-0.038255773,-0.043333642,0.02657667,-0.0860828
ASPARATE-AMINOTRANSFERASE_MEASURE__std__missing,-0.028231246,0.01134129,0.056783713,-0.024298364,-0.1994179,0.04160216,0.03337932,-0.090585135
BASAL_DOSAGE__std__missing,-0.017449757,-0.021002019,-0.023254994,-0.03354662,0.027314922,0.008992861,-0.016285872,-0.026716119
BASAL_HOME_BITZUA__std__missing,-0.03521734,0.07628212,0.0820879,0.09924314,0.046652913,0.036309227,0.10338206,0.029600363
BASE_GLUCOSE_MEASURE__std__missing,0.0072595724,-0.009244983,-0.039574012,0.02890659,0.061937068,0.041900635,-0.026493268,0.028094063
BICARBONATE_MEASURE__std__missing,-0.10982833,0.015653417,0.0417512,-0.10887802,0.15018652,-0.041575216,0.021349039,-0.0637637
BLOOD_CULTURE__std__missing,0.03673766,-0.055019658,-0.019818714,-0.07053336,-0.2504146,-0.077471994,-0.011049588,-0.0742348
BLOOD_PRESSURE_DIASTOLIC_MEASURE__std__missing,0.0073894463,0.019278945,-0.0065249624,-0.02632771,-0.043068264,0.02414623,-0.04643733,-0.028215023
BLOOD_PRESSURE_SYSTOLIC_MEASURE__std__missing,-0.018071102,0.027757315,0.009793963,-0.050763022,-0.027799774,0.00083552,0.018057795,-0.044262562
BMI_MEASURE__std__missing,0.12636797,-0.035629768,0.015319868,0.0050672484,-0.034968864,0.078888506,0.0445232,0.0505784
BODY_TEMPERATURE_MEASURE__std__missing,-0.0096562635,-0.022316776,0.019583456,0.08635548,-0.13424869,-0.02687294,0.0054360563,0.024879599
BOLUS_DOSAGE__std__missing,-0.007201713,0.0011805608,-0.029088844,-0.02552261,0.0006054723,-0.013269728,-0.014074276,-0.030812107
CALCIUM-GLUCONATE_BITZUA__std__missing,-0.0017005306,-0.014215775,0.04883503,0.034807015,0.0024021743,-0.007247345,0.052844327,0.05051124
CARDIO-VASCULAR_DISORDER_EVENT__std__missing,-0.03884942,0.040211387,-0.013569209,-0.034012306,0.13860181,0.015292583,0.005683511,-0.079815656
CARDIOVASCULAR_DISORDER_OBS__std__missing,-0.08189652,0.0052592293,0.04616596,0.0018224515,0.09558108,0.02089717,0.047496602,0.02907955
CHEST_XRAY__std__missing,-0.006225086,-0.007235524,0.00586242,0.027506774,-0.08412282,-0.006857156,0.0011430494,0.032133818
CREATINE-KINASE_MEASURE__std__missing,-0.047664646,0.020987842,0.04939709,0.09429444,-0.073196225,-0.0004750545,0.04124259,0.04484853
CREATININE_SERUM_MEASURE__std__missing,0.0058594914,-0.042965002,0.014143009,-0.054996185,-0.004729538,-0.03483477,-0.0015979791,-0.03443886
DEXTROSE_BITZUA__std__missing,0.021067139,0.007805844,0.0043749106,-0.046181906,-0.11137529,-0.054500688,0.037391767,-0.03615919
DIABETES_DIAGNOSIS__std__missing,-0.015892869,0.024883049,0.05898259,0.008750577,-0.113548584,-0.012138079,0.045727596,-0.019862209
DIALYSIS__std__missing,-0.06928791,0.035921544,-0.041697793,0.025806002,0.10950196,-0.021258445,-0.04718211,0.08138017
E-GFR_MEASURE__std__missing,-0.041839186,0.18418156,0.021168958,0.0896182,-0.13995714,0.0214567,0.03919133,0.16846143
EGFR_MEASURE__std__missing,-0.023939395,-0.007751509,-0.0058135767,0.019259285,0.029769573,0.03272285,0.011839012,0.038021896
GLUCOSE_MEASURE__std__missing,-0.0020720037,-0.0025553647,0.0026287718,0.0056696446,0.024786828,0.011525719,0.007642759,0.023846067
HEART_RATE_MEASURE__std__missing,-0.02856728,-0.019855412,0.015804365,-0.004773411,-0.06482678,0.0873291,0.030858116,0.032639064
HEMATOCRIT_MEASURE__std__missing,-0.012602796,-0.011382004,0.03790358,-0.0029983358,0.014118034,0.061804052,0.024286306,-0.02669138
HEMOGLOBIN_MEASURE__std__missing,0.07654991,-0.030026967,0.010545322,-0.052888766,0.010873936,0.04952326,-0.0026045095,-0.08576739
HEPARIN_IV_BITZUA__std__missing,-0.01124789,0.023153113,-0.054181136,-0.0130620925,-0.1281963,-0.077864185,-0.043475714,0.048476513
HYPERGLYCEMIA_EVENT__std__missing,-0.011665258,-0.022408806,-0.06086524,-0.025126616,-0.021109981,-0.014897422,-0.065434225,-0.0008860158
HYPERTONIC_SALINE_BITZUA__std__missing,-0.1646285,-0.008533069,0.018059399,-0.01569667,-0.045016862,0.031507485,0.024387224,-0.04832814
HYPOGLYCEMIA_EVENT__std__missing,-0.002207368,0.022890758,0.02974759,-0.085087076,0.18306158,0.052052096,0.015342304,-0.04092997
INFECTION_EVENT__std__missing,-0.037181363,-0.04396075,0.015855126,0.1992948,-0.103767484,-0.024139853,-0.025677713,0.17185886
INFECTION_WBC_MEASURE__std__missing,0.006446121,-0.011456959,0.0046191383,0.008628465,-0.02072006,-0.006978817,-0.028763833,-0.019772157
KETONES_SERUM_MEASURE__std__missing,0.025859185,0.08961525,-0.013278409,-0.012967665,0.0067499387,-0.04077615,-0.0008648769,-0.102469675
KETONES_URINE_MEASURE__std__missing,-0.0027826845,0.0149465,-0.0041749626,-0.021671759,-0.008304603,0.006139193,0.025520224,-0.0138950925
KIDNEY_COMPLICATION_EVENT__std__missing,-0.013925912,0.017111465,-0.022733683,0.013913524,-0.05455869,0.0008543297,0.0029373153,0.01367163
KIDNEY_COMPLICATION_OBS__std__missing,0.014419668,0.035759136,-0.0053189807,-0.026505018,0.024637999,-0.06626861,-0.02023237,0.07008083
MEAL_Breakfast__std__missing,-0.0027650371,-0.018134063,0.00050270755,0.028285565,0.040489554,-0.0047831247,0.011566945,0.031278584
MEAL_Dinner__std__missing,0.003073392,0.013904738,0.042633995,0.009614363,0.040227868,0.035219744,0.041423548,0.027960766
MEAL_Lunch__std__missing,-0.010508457,-0.016595894,0.030124167,0.025428524,0.015008972,-0.017243009,0.013358358,0.042098276
MEAL_Night-Snack__std__missing,-0.01718524,0.0006324606,0.036785133,0.031064346,0.0056409584,0.026374033,0.051647097,0.009990512
METFORMIN_HOME_BITZUA__std__missing,-0.02696973,0.025375942,0.0060386104,0.091425195,-0.1872126,-0.022397263,-0.008333698,0.09217201
METFORMIN_HOSPITAL_BITZUA__std__missing,0.010581752,-0.13642035,-0.0008325718,-0.015568627,-0.10887041,-0.06917318,0.0034546496,-0.0588926
NEUTROPHILS_MEASURE__std__missing,-0.0028688482,0.005199602,-0.019801758,-0.004042981,0.019641794,-0.027846862,-0.009024959,0.010955826
PH_MEASURE__std__missing,-0.105809875,-0.025327161,0.07386499,0.024892215,0.033763804,0.0035755632,0.057849213,0.07337646
PLT_MEASURE__std__missing,-0.0011016291,-0.014565245,0.018400451,-0.013165027,-0.011482253,0.0008948037,-0.008921074,0.011265366
POTASSIUM_MEASURE__std__missing,-0.034971043,0.09045242,0.023505509,-0.053238954,-0.0005293483,0.0064258613,-0.004736886,-0.07504661
SEVERE_HYPERGLYCEMIA_EVENT__std__missing,0.042908892,-0.0071789073,-0.07061708,-0.07189996,-0.043969683,0.018174065,-0.1025279,-0.096419156
SEVERE_HYPOGLYCEMIA_EVENT__std__missing,-0.032056645,-0.056821354,-0.033345345,0.035428364,0.04529151,-0.026304344,-0.024313264,0.03427427
SGLT2_HOME_BITZUA__std__missing,0.029090578,0.02285001,0.009988467,0.0528512,0.06841959,0.02988046,-0.0005967363,0.056795977
SGLT2_HOSPITAL_BITZUA__std__missing,0.042125892,0.05233857,0.006768411,0.048133403,0.14962207,0.043774992,-0.024147775,0.03522777
SODIUM_MEASURE__std__missing,-0.018337205,0.008799456,-0.010410916,-0.004335473,-0.0020318597,0.025628524,0.013121934,0.010654653
STEROIDS_IV_BITZUA__std__missing,0.018628553,-0.047255754,-0.010829229,0.05009378,-0.0129195275,-0.035014026,-0.063171275,0.0036676647
STEROIDS_PO_BITZUA__std__missing,-0.029940462,0.0066722212,0.031377077,-0.011625558,0.044679355,0.0041658953,0.025719011,-0.068631925
TROPONIN_MEASURE__std__missing,-0.0870622,-0.045974363,-0.006906929,-0.014584411,0.21106306,-0.058549486,0.004890739,0.0042564534
UREA_MEASURE__std__missing,-0.017763417,0.0051431214,-0.02746857,-0.025504528,-0.02514119,0.010831583,-0.007650827,0.017949367
URINE_CULTURE__std__missing,0.030476423,0.080892466,0.051022433,9.295282e-06,0.03030519,-0.027463255,0.017168717,0.059800584
WEIGHT_MEASURE__std__missing,-0.095286064,0.09467431,0.017553318,0.04011016,-0.085626155,-0.0673031,-0.0029322442,0.031150592
ALANINE-AMINOTRANSFERASE_MEASURE__min__missing,0.021929715,0.0010576253,-0.005567879,-0.027521614,0.002818734,0.033883516,-0.019900102,-0.03671483
ALBUMIN_SERUM_MEASURE__min__missing,0.003419963,0.024894308,0.0061634034,-0.007377765,-0.020530334,0.008837795,-0.0077327956,0.02606445
ANTIBIOTIC_IV_BITZUA__min__missing,-0.004294384,-0.015639741,-0.021756245,0.028085278,-0.028541075,0.018821213,-0.008203418,0.011410377
ANTIBIOTIC_PO_BITZUA__min__missing,0.020265909,0.0062675993,0.008368985,0.019845288,0.023051176,0.002094796,0.009002837,0.011348233
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__min__missing,0.0004310884,-0.023772562,0.017770577,-0.027850682,0.007984268,-0.034660365,-0.020138063,-0.0053264047
ASPARATE-AMINOTRANSFERASE_MEASURE__min__missing,0.0061474284,-0.0020975026,-0.013333591,0.047093656,-0.03830915,-0.008471719,-0.008776894,0.005931541
BASAL_DOSAGE__min__missing,0.018473608,3.7199243e-05,0.0007121529,-0.022528142,-0.0008751848,-0.016735878,-0.020504564,-0.016939238
BASAL_HOME_BITZUA__min__missing,-0.024933165,-0.02575436,-0.019456178,-0.0038087438,0.022409186,0.013519582,-0.013138846,-0.035704393
BASE_GLUCOSE_MEASURE__min__missing,0.0030718301,-0.012435153,0.010905709,-0.020989938,0.011544673,-0.009396903,-0.011124048,-0.015934108
BICARBONATE_MEASURE__min__missing,-0.011642588,-0.028402105,-0.019643504,-0.037066694,0.0026807326,-0.030377505,0.0036917548,-0.02643941
BLOOD_CULTURE__min__missing,-0.0112528615,-0.0027956574,0.017468508,-0.032446582,-0.01097194,0.015601817,-0.0121085225,0.013032104
BLOOD_PRESSURE_DIASTOLIC_MEASURE__min__missing,0.01943036,0.017431736,-0.0034967114,-0.013710026,-0.00857073,0.010464502,-0.0023816123,-0.017803218
BLOOD_PRESSURE_SYSTOLIC_MEASURE__min__missing,-0.007623521,0.005593427,0.002421043,-0.016842213,-0.015594006,0.024773207,0.007730247,-0.024908379
BMI_MEASURE__min__missing,-0.01725108,0.0056806686,0.006806632,0.008524782,0.041815862,0.009909904,0.014670649,0.0039750743
BODY_TEMPERATURE_MEASURE__min__missing,-0.003553965,-0.015247495,0.017002255,-0.017994177,-0.016293485,0.0017436824,-0.020612396,0.00087570713
BOLUS_DOSAGE__min__missing,0.014154606,0.0001964067,0.0063820984,0.0024801113,0.0055708596,-0.015183736,0.010077778,-0.023228798
CALCIUM-GLUCONATE_BITZUA__min__missing,0.001835344,0.014505153,-0.008852319,0.0069436887,-0.0033590733,-0.005448426,0.009370969,-0.014588224
CARDIO-VASCULAR_DISORDER_EVENT__min__missing,-0.062300894,0.0047066677,0.018000457,0.032863606,0.010003828,0.0003594759,-0.0024470605,-0.0049904357
CARDIOVASCULAR_DISORDER_OBS__min__missing,-0.002574295,-0.012295935,-0.027943559,-0.029000737,-0.024652876,-0.011774029,-0.02177636,-0.03851445
CHEST_XRAY__min__missing,-0.042712893,-0.004768634,-0.015293075,0.01640138,-0.020906454,-0.026355542,-0.016578011,0.00015391638
CREATINE-KINASE_MEASURE__min__missing,0.004750895,-0.015366892,0.0050228247,0.010678536,0.009879666,0.015196659,-0.0035673685,0.035397105
CREATININE_SERUM_MEASURE__min__missing,-0.01629536,0.0005030295,-0.002669906,0.01489634,0.031191662,0.010729085,0.014571851,0.02014962
DEXTROSE_BITZUA__min__missing,0.00057731854,7.320456e-05,0.00896641,0.018954078,-0.025181662,-0.01177175,0.022718513,0.028745765
DIABETES_DIAGNOSIS__min__missing,0.011012511,-0.013016986,-0.01079289,0.0131955715,0.0071672485,-0.0016499722,-0.014644631,0.014004444
DIALYSIS__min__missing,0.0028818657,-0.004182728,0.028252412,0.0051220036,-0.02574235,-0.017571773,0.02181709,-0.019526865
E-GFR_MEASURE__min__missing,0.006073407,-0.005285972,-0.008418328,0.011275083,0.031573586,0.027187731,-0.015904592,-0.0008631325
EGFR_MEASURE__min__missing,-0.004695757,0.031867016,0.0021644414,-0.008122327,0.028502813,0.013786476,0.008436951,0.011952747
GLUCOSE_MEASURE__min__missing,0.00015363563,0.024465876,0.00199886,0.0076277624,0.019502623,0.0072604967,-0.0065184585,-0.026145158
HEART_RATE_MEASURE__min__missing,-0.009502882,-0.0029101495,0.006348975,-0.020262595,0.011128059,-0.011871028,0.009561082,0.0009661082
HEMATOCRIT_MEASURE__min__missing,-0.0026873031,0.022363877,-0.007886263,-0.013575315,0.0016598955,-0.01652827,0.002739444,0.03362041
HEMOGLOBIN_MEASURE__min__missing,-0.02945416,-0.009785708,-0.012759807,-0.0019530732,-0.013749712,-0.0146597875,0.008146117,-0.00763346
HEPARIN_IV_BITZUA__min__missing,-0.008654309,-0.0069566197,-0.010378196,0.015216631,0.015647309,0.008468883,-0.0025005424,0.022135442
HYPERGLYCEMIA_EVENT__min__missing,0.017097872,0.01150392,-0.018825172,-0.022633132,0.015972095,-0.020928469,-0.024124809,0.017745063
HYPERTONIC_SALINE_BITZUA__min__missing,0.01058953,0.013239093,0.00863457,-0.013463717,-0.01719061,-0.023964413,-0.010087702,0.0051368647
HYPOGLYCEMIA_EVENT__min__missing,-0.008639613,-0.023026811,0.010105871,0.0067647006,0.007778095,0.0010345799,0.0012191337,-0.010678781
INFECTION_EVENT__min__missing,-0.02070444,-0.016654141,0.013429438,0.007852727,0.021930385,-0.024844922,0.0011631631,0.0039803307
INFECTION_WBC_MEASURE__min__missing,-0.0148719605,0.004027219,0.0069911634,-0.0068646516,0.0040894123,0.014730447,0.016748033,0.017746074
KETONES_SERUM_MEASURE__min__missing,-0.007529219,0.007141707,-0.007946718,-0.0038354,0.019182641,0.0011171448,0.013673259,0.020555843
KETONES_URINE_MEASURE__min__missing,0.016554197,-0.03188969,-0.0034857509,0.005743308,-0.05100937,0.01567636,0.017491555,0.012345499
KIDNEY_COMPLICATION_EVENT__min__missing,-0.029227788,0.018850924,-0.0060004545,-0.034647334,-0.0015100708,-0.0525569,0.021987777,-0.030408181
KIDNEY_COMPLICATION_OBS__min__missing,0.01282812,-0.014247741,0.004550423,-8.854163e-05,0.0015721828,-0.03648601,-0.011578803,0.031656004
METFORMIN_HOME_BITZUA__min__missing,0.035198223,-0.009704037,-0.0039101713,-0.0015612725,-0.0007796769,0.020739235,-0.01204262,-0.03779013
METFORMIN_HOSPITAL_BITZUA__min__missing,-0.010339782,-0.0017871761,0.0052872724,-0.003943806,0.009312092,0.0018427263,0.004040525,-0.0056952625
NEUTROPHILS_MEASURE__min__missing,0.024741974,0.011515002,-0.013319695,0.008637808,0.000886771,0.013608247,-0.016257903,-0.027568992
PH_MEASURE__min__missing,0.0047799028,0.01956021,0.0026782604,0.039124396,-0.00883452,0.016944097,-0.017371213,0.022800943
PLT_MEASURE__min__missing,0.007882134,0.020279437,0.0008869488,-0.0043555694,0.011018487,0.018785711,0.018107632,0.019437872
POTASSIUM_MEASURE__min__missing,-0.016112266,0.021754093,0.016360233,-0.0130366525,0.00552107,-0.016174093,0.013755249,-0.019601338
SEVERE_HYPERGLYCEMIA_EVENT__min__missing,-0.006820363,-0.012007688,0.0032921638,-0.030960094,-0.015310693,-0.013332529,-0.011477391,-0.030851647
SEVERE_HYPOGLYCEMIA_EVENT__min__missing,-0.00756553,0.0034581274,-0.023281194,-0.019101351,-0.01853163,0.0033761652,0.013553177,-0.011388505
SGLT2_HOME_BITZUA__min__missing,-0.023873933,0.00346626,0.020700913,0.019806532,0.033250038,0.0033033062,0.020981515,0.013743023
SGLT2_HOSPITAL_BITZUA__min__missing,-0.0066273776,0.023409203,-0.00920016,0.0065830024,-0.005358272,0.008985001,0.007336369,-0.0012901016
SODIUM_MEASURE__min__missing,-0.004604498,0.004262565,0.0027807541,-0.008632099,-0.00501614,0.005316264,0.014951819,0.0067050755
STEROIDS_IV_BITZUA__min__missing,0.026536623,0.003968946,0.014594673,0.013825155,0.011342095,-0.016451104,0.024814991,0.015197938
STEROIDS_PO_BITZUA__min__missing,-0.014165364,0.006660577,-0.017490853,-0.037052497,-0.009807335,-0.022524526,-0.0154779535,0.00531719
TROPONIN_MEASURE__min__missing,-0.033512257,0.023557486,-0.008525345,-0.0069464324,-0.008906416,0.0013001341,0.00386149,-0.023150891
UREA_MEASURE__min__missing,-0.018943004,-0.034580156,-0.022350824,0.006738944,-0.036646735,-0.010571593,-0.028159488,0.009130937
URINE_CULTURE__min__missing,0.009899405,-0.03477081,-0.016502434,-0.021391686,-0.018266741,-0.010684444,-0.0017339434,-0.012065708
WEIGHT_MEASURE__min__missing,-0.026489401,0.0066949567,0.0110477675,0.0036344235,-0.020261649,-0.013345704,-0.013458823,-0.027757168
ALANINE-AMINOTRANSFERASE_MEASURE__max__missing,-0.0095201135,0.0007118747,-0.02727329,-0.016375579,0.034102943,0.027133409,0.022945981,0.00584695
ALBUMIN_SERUM_MEASURE__max__missing,-0.028163627,0.010094658,0.00063757005,-0.00026579868,-0.0312991,-0.0029635634,-0.003107043,0.006870121
ANTIBIOTIC_IV_BITZUA__max__missing,0.026053045,-0.010099265,-0.035620034,-0.00030098105,0.015128585,-0.0039950036,0.009014216,-0.020342141
ANTIBIOTIC_PO_BITZUA__max__missing,0.020845331,0.009514212,-0.00076628156,0.028105564,-0.0072278054,-0.0011740873,-0.0027699708,-0.010723943
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__max__missing,-0.019089784,-0.0021164895,-0.032285485,-0.0046595084,-0.035690237,0.00060546043,-0.02095986,-0.022609703
ASPARATE-AMINOTRANSFERASE_MEASURE__max__missing,0.0042339712,0.010600235,0.016994577,0.008994651,0.0063950894,0.010877875,0.00016217129,0.027749771
BASAL_DOSAGE__max__missing,-0.0131005375,-0.004500685,-0.04093519,-0.0369902,0.011157285,-0.010928829,-0.012464253,-0.0109235225
BASAL_HOME_BITZUA__max__missing,0.010499788,-0.0042616683,-0.0033197852,0.0053220224,0.00048153056,0.009536633,-0.0027826095,0.010717208
BASE_GLUCOSE_MEASURE__max__missing,-0.0145307835,0.0069813537,0.011401655,0.011892725,0.014087557,0.010825529,0.008976895,0.0020044877
BICARBONATE_MEASURE__max__missing,0.029574543,0.00014459898,0.006330251,-0.03678603,-0.0015515408,-0.012875332,0.0046208566,-0.025230777
BLOOD_CULTURE__max__missing,0.02740918,-0.014844657,0.014266118,0.004626537,0.02007711,0.01576386,-0.006814845,-0.029495785
BLOOD_PRESSURE_DIASTOLIC_MEASURE__max__missing,-0.008809537,-0.012486899,-0.019306503,0.010957651,0.019528413,0.018317917,-0.02614795,0.018424999
BLOOD_PRESSURE_SYSTOLIC_MEASURE__max__missing,0.014040666,-0.014156074,0.015569832,0.010203958,0.029373292,-0.0005871283,-0.0011029714,-0.012961814
BMI_MEASURE__max__missing,-0.011956378,0.0026084362,0.006286165,-0.015046512,0.040330693,0.008433396,0.020026108,0.034267616
BODY_TEMPERATURE_MEASURE__max__missing,-0.018093135,-0.009633336,-0.026552565,-0.01555686,-0.028339215,0.021107884,-0.010352118,-0.0102297235
BOLUS_DOSAGE__max__missing,0.005520328,-0.027556568,-0.0054613133,-0.019284878,0.026973775,-0.00071018527,-0.014523939,-0.0011891512
CALCIUM-GLUCONATE_BITZUA__max__missing,-0.004043311,0.006262012,0.018360293,-0.0054593217,-0.0044785487,0.024017617,-0.0176297,0.010864271
CARDIO-VASCULAR_DISORDER_EVENT__max__missing,-0.036504526,-0.0110777505,-0.00035474054,0.025238685,-0.0104008345,-0.009981979,-0.02497608,0.026875865
CARDIOVASCULAR_DISORDER_OBS__max__missing,-0.014561679,-0.008243729,0.013794355,-0.038283356,-0.017388664,-0.009262266,-5.599993e-05,-0.022780295
CHEST_XRAY__max__missing,-0.03674835,-0.026624424,-0.013109219,0.0049858326,-0.03062009,4.632341e-05,0.017858379,0.005557695
CREATINE-KINASE_MEASURE__max__missing,-0.010607648,3.0344107e-05,-0.011217963,0.0073815067,0.036271453,-0.029546542,-0.008680021,-0.0010127752
CREATININE_SERUM_MEASURE__max__missing,0.0011608199,-0.0067615267,0.0012252004,0.0027535418,-0.007223253,0.00046045953,-0.0110657355,-0.024519265
DEXTROSE_BITZUA__max__missing,0.012518234,0.0052558766,-0.0007940951,-0.017953273,0.0032548555,0.010846919,0.008739195,-0.017553018
DIABETES_DIAGNOSIS__max__missing,-0.0046545723,-0.000102218764,-0.015204138,-0.00526959,0.028201707,0.037985373,-0.0086065205,0.013674987
DIALYSIS__max__missing,0.027852494,-0.018005347,0.0095816,-0.009222131,-0.037375554,0.019706517,0.013304245,-0.005659291
E-GFR_MEASURE__max__missing,-0.0137682,-0.026330393,-0.013900092,-0.010078968,0.027100632,-0.010848765,-0.0061850557,-0.032128237
EGFR_MEASURE__max__missing,-0.020255227,0.032646928,-0.0067179473,-0.012164706,0.015508058,-0.02268515,-0.0017352857,-0.0070379414
GLUCOSE_MEASURE__max__missing,0.0016239533,0.007654073,-0.0045504984,0.01105882,0.017501248,0.023079056,-0.017544169,-0.023401327
HEART_RATE_MEASURE__max__missing,-0.011205863,0.0055712597,0.008483294,-0.01801391,-0.018124998,0.0020075408,-0.00017927954,-0.025197282
HEMATOCRIT_MEASURE__max__missing,-0.015512014,-0.0061893184,-0.003937552,0.015844576,0.007927302,-0.006646684,0.022609226,-0.0027751506
HEMOGLOBIN_MEASURE__max__missing,-0.0115400255,-0.016229669,-0.011316246,-0.041724246,-0.0026885637,-0.027704822,-0.029173676,-0.040652916
HEPARIN_IV_BITZUA__max__missing,0.008174151,0.02164456,-0.0033244684,-0.009326561,0.023253025,-0.012237906,-0.00024357329,0.00973919
HYPERGLYCEMIA_EVENT__max__missing,-0.018473204,-0.0047205514,0.00011234001,0.0005302654,0.012597926,-0.024998398,-0.03798125,-0.004103128
HYPERTONIC_SALINE_BITZUA__max__missing,-0.008167943,-0.011690989,-0.017178526,0.014383706,-0.028084762,0.0027565537,0.009510054,0.022094019
